0	359
0	621
0	647
0	608
0	505
0	1315
0	3619
0	550
0	3401
0	3393
0	3559
0	3381
0	982
0	3468
0	668
0	3388
0	1759
0	3520
0	881
0	3484
0	1133
0	3421
0	3440
0	3373
0	1369
0	3465
0	914
0	3404
0	2470
0	936
0	3397
0	416
0	3398
0	3393
0	439
0	550
0	1269
0	2130
0	3398
0	1409
0	966
0	3393
0	3484
0	2808
0	3431
0	2149
0	1930
0	3399
0	514
0	3477
0	2227
0	811
0	3533
0	3499
0	2539
0	3767
0	3592
0	3516
0	1819
0	3466
0	808
0	3844
0	3589
0	3413
0	738
0	3431
0	3429
0	3469
0	2224
0	3469
0	351
0	364
0	504
0	428
0	1041
0	3758
0	1672
0	2281
0	1734
0	4551
1	1573
0	4860
0	4970
0	4902
0	5173
1	4744
0	2417
0	4850
1	5122
0	5088
1	2925
1	5044
1	5691
1	3591
0	5880
1	6044
1	3758
1	6136
1	4633
1	6970
1	7891
0	5983
1	8263
1	8493
1	7206
1	8298
1	7813
0	9208
1	9624
1	9684
1	10090
1	8338
0	10069
0	10801
1	10959
0	11023
0	9275
0	11525
0	11559
0	11588
0	11638
1	11865
0	9782
0	12856
0	12716
0	12671
1	13333
0	13134
0	13363
1	11170
0	13550
1	14026
0	13630
0	13736
1	13888
0	13489
0	13929
0	14089
1	13760
0	13734
0	13966
1	14320
1	14258
0	13808
1	12134
1	12414
0	14573
1	14921
1	13257
1	15060
1	13057
1	15105
0	13570
1	15256
1	15253
0	16087
0	16389
1	13934
1	16560
1	16447
1	16346
1	16561
0	16217
1	16147
0	16143
0	14644
1	16258
1	16322
0	14604
0	14529
1	16526
1	16843
1	16819
1	16570
0	17104
1	15149
0	17250
0	17102
1	14902
1	15105
0	17012
0	16812
0	15954
1	17579
1	17935
1	17515
1	17991
0	18023
1	18455
1	16026
1	18027
1	18134
1	17852
0	18165
0	18345
1	18018
1	17961
1	18468
1	18559
1	18563
1	18293
0	18606
0	15968
0	18482
1	18372
1	16685
1	18603
0	18697
1	15981
1	19207
1	16295
0	19070
0	19058
0	18877
1	16025
1	19010
1	19235
0	19039
0	17160
1	17823
1	19576
1	19907
0	20009
0	17653
1	19080
1	16656
0	20317
1	20561
1	20536
0	20268
1	20727
1	20119
1	17758
0	20352
0	20266
0	19843
1	17487
1	20785
1	20693
0	17930
1	20688
1	20214
0	19730
1	20134
1	19838
1	20492
1	20381
1	20095
1	19908
0	20082
0	20359
0	17616
1	19525
1	20611
1	20403
1	18167
1	21313
1	20089
1	19697
1	18453
1	18562
1	20690
1	19039
1	21339
0	21073
1	19201
1	21583
1	20893
1	21570
1	19465
1	21012
0	21769
1	21425
1	21620
0	21458
1	20794
1	21465
1	21529
1	21895
1	21525
1	19946
1	21875
1	21511
1	21683
1	22206
0	21958
0	20284
1	20364
1	22200
1	21577
1	21771
1	19094
1	21119
1	21344
0	22107
1	20121
0	19062
0	21534
0	21145
1	21535
1	21185
1	21332
0	19515
1	21097
1	20913
1	21472
1	20881
1	21571
1	21453
1	21500
0	18360
1	18250
1	20447
1	19956
1	17384
1	20563
1	20016
1	20430
0	20067
1	16525
1	20444
0	19859
0	19317
1	16369
1	19371
1	16075
1	18906
1	18559
1	18329
0	19017
1	17654
1	18543
1	18651
0	17076
1	17934
1	14876
0	17969
1	13729
0	17055
1	12815
1	16607
0	12435
0	15369
0	16416
1	15902
1	10956
0	15181
1	10756
0	14725
1	14260
1	14817
0	9528
0	14692
0	13740
0	13950
1	13855
1	14079
1	14247
1	13309
1	8286
1	14005
1	13165
0	13462
1	13836
0	12462
1	12640
0	12599
1	12678
1	7321
0	12202
0	12310
0	11862
1	10758
0	9465
1	11700
1	6206
1	6794
1	10157
1	10156
1	10064
0	9083
0	9386
1	8406
0	3626
0	8589
0	8566
0	2637
1	8102
1	7871
0	3214
1	7795
1	7731
1	7549
0	7080
0	7342
0	6603
0	6223
0	6868
0	6202
0	6509
