0	370
0	407
0	378
0	370
0	456
0	437
0	2185
0	3453
0	3443
0	3361
0	389
0	1753
0	3232
0	3282
0	3366
0	882
0	3393
0	363
0	421
0	2057
0	2408
0	1823
0	3489
0	2956
0	3457
0	2522
0	3429
0	3382
0	650
0	1151
0	3547
0	3510
0	468
0	3399
0	3381
0	387
0	417
0	3432
0	1713
0	3373
0	1336
0	3497
0	818
0	3454
0	973
0	3514
0	3505
0	486
0	1256
0	1693
0	2529
0	3423
0	1882
0	3080
0	3590
0	3645
0	3577
0	3372
0	2407
0	2208
0	1786
0	2285
0	3447
0	3452
0	540
0	408
0	2099
0	1677
0	694
0	3402
0	3511
0	3390
0	711
0	3472
0	2964
0	3368
0	440
0	2561
0	2016
0	3255
0	3418
0	3370
0	373
0	369
0	379
0	444
0	653
0	1093
0	402
0	3387
0	3363
0	3389
0	380
0	1603
0	3378
0	1518
0	375
0	475
0	3371
0	3366
1	378
1	348
1	351
1	384
1	349
1	1147
1	2196
1	3387
1	2360
1	3355
1	398
1	2785
1	652
1	1475
1	3533
1	3373
1	446
1	3410
1	1651
1	359
1	2295
1	1534
1	3398
1	2043
1	2268
1	3396
1	575
1	3351
1	1933
1	3409
1	3401
1	458
1	898
1	3427
1	500
1	2393
1	3414
1	3357
1	820
1	1002
1	3403
1	3474
1	3493
1	2222
1	3366
1	357
1	1369
1	2005
1	3371
1	413
1	3225
1	2947
1	3388
1	453
1	1169
1	3386
1	1942
1	495
1	3476
1	3412
1	478
1	551
1	644
1	3359
1	3374
1	3363
1	1414
1	401
1	391
1	378
1	1834
1	868
1	2381
1	3564
1	3528
1	3397
1	888
1	894
1	3400
1	3363
1	363
1	616
1	537
1	3537
1	3565
1	387
1	2076
1	3395
1	357
1	377
1	357
1	361
1	1075
1	3370
1	346
1	3210
1	354
1	1991
1	351
1	345
