0	412
0	393
0	366
0	405
0	394
0	362
0	364
0	357
0	1727
0	1029
0	3364
0	2053
0	3353
0	369
0	3045
0	2646
0	1232
0	388
0	3356
0	492
0	1429
0	3469
0	624
0	3430
0	1527
0	3397
0	3388
0	2123
0	1423
0	3359
0	349
0	392
0	384
0	723
0	918
0	3362
0	372
0	432
0	3393
0	374
0	358
0	413
0	368
0	465
0	2610
0	3568
0	3480
0	372
0	396
0	913
0	3357
0	3392
0	3359
0	3369
0	360
0	363
0	366
0	363
0	403
0	1198
0	2755
0	3464
0	3490
0	459
0	402
0	2258
0	1315
0	3356
0	1057
0	398
0	3400
0	3388
0	3398
0	662
0	2878
0	2562
0	2539
0	3413
0	1044
0	3423
0	522
0	3416
0	2649
0	2686
0	1417
0	3367
0	3037
0	2335
0	517
0	683
0	3369
0	2884
0	3429
0	1455
0	1551
0	2357
0	3357
0	1923
0	3362
0	2866
1	395
1	395
1	392
1	462
1	1111
1	754
1	1772
1	1426
1	1474
1	4005
1	1074
1	3760
1	3689
1	3649
1	3158
1	3429
1	2959
1	1554
1	3451
1	1266
1	3401
1	1135
1	741
1	3377
1	1126
1	3440
1	1066
1	815
1	3458
1	950
1	3657
1	3521
1	820
1	1334
1	3724
1	3742
1	2427
1	3713
1	3783
1	3521
1	1146
1	1049
1	3470
1	3403
1	875
1	617
1	3493
1	3426
1	577
1	3509
1	754
1	3493
1	3482
1	3505
1	3452
1	729
1	584
1	3488
1	3505
1	3446
1	1304
1	3415
1	3372
1	1807
1	417
1	1445
1	1359
1	3420
1	597
1	3442
1	3139
1	3608
1	1271
1	3628
1	1281
1	725
1	3897
1	2993
1	3595
1	1295
1	3516
1	1464
1	3895
1	1357
1	3885
1	3622
1	3492
1	3575
1	3058
1	1084
1	912
1	3778
1	998
1	3645
1	3622
1	594
1	3538
1	1951
1	3733
1	1414
1	3652
1	3695
1	804
1	3513
1	547
1	576
1	880
1	2067
1	3490
1	820
1	3553
1	1957
1	3428
1	1503
1	3543
1	1616
1	3673
1	3716
1	3638
1	1054
1	3477
1	1983
1	3590
1	514
1	3619
1	948
1	3813
1	743
1	3557
1	3591
1	1165
1	3466
1	3463
1	3542
1	3502
1	1177
1	908
1	3893
1	2085
1	3704
1	3585
1	3498
1	3430
1	2676
1	2478
1	3449
1	3464
1	653
1	553
1	2848
1	3618
1	1321
1	3483
1	3435
1	979
1	3550
1	3580
1	663
1	802
1	2290
1	3505
1	841
1	3487
1	2002
1	1328
1	3468
1	902
1	3511
1	1745
1	3427
1	3408
1	3508
1	1640
1	3427
1	1339
1	994
1	3470
1	745
1	3468
1	3594
1	1077
1	931
1	3549
1	1329
1	3778
1	846
1	3575
1	3583
1	3545
1	3478
1	1454
1	3411
1	1267
1	3681
1	3807
1	1459
1	1270
1	3599
1	605
1	1549
1	3846
1	1834
1	3749
1	3734
1	1003
1	3701
1	1836
1	3796
1	488
1	3561
1	926
1	3541
1	3570
1	836
1	938
1	3848
1	647
1	3689
1	3618
1	1093
1	3548
1	3271
1	3694
1	3703
1	964
1	1348
1	3570
1	859
1	3792
1	3781
1	736
1	3688
1	1261
1	3404
1	1456
1	864
1	3810
1	3551
1	743
1	3514
1	896
1	3580
1	3601
1	1989
1	3372
1	1178
1	2016
1	652
1	1078
1	3531
1	3499
1	2086
1	3461
1	2459
1	3488
1	1673
1	3600
1	1430
1	3613
1	1552
1	3778
1	1253
1	3994
1	3625
1	3546
1	3675
1	3711
1	1750
1	3495
1	3360
1	3401
1	2072
1	1730
1	1468
1	3499
1	2909
1	3554
1	628
1	3401
1	449
1	3451
1	3417
1	651
1	730
1	3553
1	3528
1	675
1	2812
1	3530
1	1046
1	3426
1	740
1	3602
1	1268
1	848
1	3415
1	3646
1	2666
1	3550
1	3329
