1	837
0	1033
1	1078
1	682
1	2323
0	3990
1	1104
1	3854
1	3745
1	3632
1	1612
1	3570
1	3565
1	1114
1	3518
0	2108
1	3537
1	1320
0	3563
1	888
1	3566
1	2656
0	3540
1	1102
1	3481
0	1084
1	3693
1	3898
1	3618
1	1761
0	1864
1	4043
1	2172
0	4591
0	3611
1	3367
1	5155
1	2682
1	5381
1	3046
1	5706
1	5748
0	5705
1	2585
0	5492
0	5819
0	5765
0	2779
1	5260
1	5457
1	5281
1	3440
1	5019
1	5252
1	2212
1	5120
0	5413
0	1838
1	4708
1	4101
1	4617
1	4741
1	957
0	3737
0	3933
1	4102
1	1935
1	3999
1	768
1	4099
1	3944
1	3845
1	791
0	3460
1	1138
1	3761
1	3889
1	1745
1	1675
1	4647
0	4840
1	5054
1	4820
1	5092
1	2881
1	4893
1	2410
1	2689
1	5436
0	5208
1	5189
1	2775
1	5173
1	5495
1	5171
0	4821
0	2941
1	5104
1	2545
0	5774
1	5632
0	3110
1	5350
1	3432
1	5403
0	5260
1	5668
1	3092
1	4848
1	2839
1	2396
1	5457
1	5433
1	2209
1	5405
1	5175
0	5228
1	5372
1	2107
1	5128
1	5269
1	5193
1	2910
1	5309
0	5061
0	5018
1	5249
1	5094
1	5178
1	3840
1	5371
1	2649
1	2694
1	5356
1	5624
1	5592
1	2416
0	5552
1	2548
1	5712
0	5290
1	5674
1	5314
0	5426
1	5294
1	3056
0	5138
1	5407
0	4449
0	5403
1	2894
1	6062
0	2292
1	5496
1	5696
0	5576
1	4955
1	4326
1	5865
0	5372
1	5454
1	5674
1	5531
1	5135
1	3667
1	5842
1	5899
1	5979
1	6148
1	4081
1	5811
1	5886
1	4366
0	4323
1	4297
1	7258
1	6608
1	4201
1	6878
1	6797
1	6274
1	3621
0	6299
0	6324
1	6036
1	6424
0	6443
1	6459
1	3740
1	6373
1	5645
1	6515
1	4514
1	6453
1	4000
0	6614
0	3384
1	3779
1	6802
1	6390
1	6480
1	3828
1	6690
1	6769
1	3551
1	6533
1	3694
0	6491
0	6432
0	6448
1	6262
0	4248
0	6347
1	6544
1	4125
1	6653
1	4200
1	6701
1	6627
1	6237
1	6602
1	6394
1	3936
1	4678
1	6520
1	6313
1	6855
1	7150
0	7143
0	4890
1	6913
1	6920
1	4901
0	7239
1	4800
1	6956
1	7175
1	7693
1	8056
1	7506
1	4454
0	7590
1	4569
1	6997
0	4121
1	6754
1	5289
0	7366
1	4600
1	7571
1	8055
0	7767
1	7752
1	7910
1	7924
1	7525
0	7607
1	6886
1	7523
0	7666
1	7745
1	7835
1	6489
1	5236
0	8391
1	5516
1	8357
1	5123
0	8099
1	8099
0	7724
1	5474
0	7950
0	7515
0	5112
1	7551
1	7450
1	7413
1	4714
1	6770
1	7103
0	7256
1	7351
1	5062
1	7015
1	7101
0	7400
1	6919
1	7059
0	7199
1	3883
1	6658
1	6687
1	4358
1	6608
1	6619
1	7125
1	6871
0	6570
1	6862
1	6606
1	6695
1	6009
0	6473
1	6728
0	4517
1	7196
1	7195
1	4034
1	7053
1	4333
1	7053
1	7094
1	3692
1	7043
1	7324
0	7092
0	7053
1	7125
1	3810
1	7077
1	4375
1	6955
1	6870
1	4223
1	6809
1	7200
0	6593
1	6621
1	4938
0	6992
1	4983
0	5958
1	7190
1	7251
1	4722
1	7653
1	7556
1	5764
1	5633
1	7752
1	7445
1	7889
1	8580
1	6566
1	8542
1	8307
1	8330
0	8546
1	8153
1	6175
1	8184
1	8539
0	8111
1	8152
1	8440
1	6090
1	9317
0	6317
1	9477
1	9572
1	9532
0	9293
1	9511
1	8943
0	9071
1	9144
1	8990
0	6492
0	8523
1	8659
1	6720
1	9048
1	8880
1	7186
1	9370
1	9261
0	6045
1	9108
1	9187
1	9057
0	9103
1	9272
1	5617
1	8656
1	8752
1	8953
1	6404
1	9096
1	9146
1	9244
1	9230
1	9279
1	9251
0	8701
0	8612
0	6304
1	8808
1	6845
1	9214
1	6925
1	9071
1	9336
1	9349
1	9532
1	9313
1	7600
1	9262
1	9270
1	6703
1	9108
0	9323
1	6719
1	6784
1	9498
1	8320
1	9685
1	9419
0	9924
1	6980
1	8670
1	9542
1	6664
0	9049
1	9428
0	9261
1	8886
1	9104
1	5956
1	6266
1	9146
1	8992
0	8467
1	9018
0	8686
1	8607
1	5591
1	8946
1	9093
0	9165
1	8971
1	6827
1	8755
0	8512
1	7684
1	8455
1	5653
0	5374
1	8243
1	5925
0	7957
1	7790
0	5606
1	7705
1	7917
1	3557
1	2704
0	7014
1	6596
1	2148
0	6701
1	6451
1	6472
1	6006
1	4760
1	6166
1	6438
1	6116
1	5983
1	4989
1	5313
1	5331
1	5576
1	3788
1	2910
1	4657
1	4722
1	2171
1	1482
1	4889
1	4890
1	1464
1	4527
1	552
1	4368
1	4309
1	4133
1	2944
1	3873
1	1085
1	3760
1	3743
1	1183
1	3552
1	3484
1	3466
1	1735
1	3412
1	2959
1	3489
